Transaction ID,Transaction Amount,Transaction Date,Merchant Name,MCC,Customer ID,Customer Age,Customer Gender,Customer Location,Transaction Type,Device Info,IP Address,Transaction Currency,Transaction Frequency,Fraudulent
0f18a2fd-9b51-4f0e-8497-f651478d5dd4,91369,28-03-2024 13:40,Chavez LLC,5912,fcc349b8-148a-444f-8f15-745324a0c4bc,73,Female,Gallegoston,Online Transfer,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.49.2 (KHTML, like Gecko) Version/5.0.2 Safari/535.49.2",74.36.158.129,GBP,15,1
9ff4e33a-84bb-42ab-816b-3b4c85831849,71765,29-03-2024 19:41,King-Holmes,5912,65dda569-9708-4e4f-8376-74266fbf25f6,50,Female,Sharifort,Online Transfer,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0),93.113.117.208,EUR,17,1
8652ca64-7e3a-4fc8-8409-35304ae73617,47763,27-01-2024 06:07,Arnold and Sons,5814,3d819e70-cb9a-4fa2-a396-1a4b90f656e8,44,Female,Travisstad,Debit,Opera/8.84.(Windows NT 5.2; ne-NP) Presto/2.9.165 Version/10.00,34.154.196.128,USD,21,1
21c4d6be-d029-4622-9ef6-f75ed003cb97,294,30-03-2024 10:05,Patterson Inc,5999,5614588c-65a5-403a-8b57-7234a0bc877d,69,Female,Vasquezhaven,Online Transfer,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/62.0.873.0 Safari/536.2",172.128.92.90,USD,27,1
1269aae0-62c2-4da3-ae52-92571cd995dc,57740,09-08-2023 11:21,"Nelson, Tucker and Carr",5411,25fa8081-7c58-481b-811f-5a6bb74f3c6c,48,Female,Lake Melinda,Online Transfer,Opera/9.80.(X11; Linux x86_64; oc-FR) Presto/2.9.166 Version/10.00,158.69.78.26,EUR,27,1
fde765e5-e7c1-48ee-82eb-bda01b3d5b19,11567,10-01-2024 21:55,"Cross, Cain and Browning",5814,7407ce9e-b3c7-4147-99c6-3c8649e85cc7,36,Male,Angelland,Debit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ga-IE) AppleWebKit/533.34.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.34.1",13.200.155.52,GBP,17,1
e01fe751-2bbf-469e-aec2-b607233f7655,93080,26-04-2024 15:58,"Jordan, Reynolds and Morris",5411,c42fc981-bc5c-48cb-9ae7-17dafea2ad01,72,Female,Fuentesmouth,Credit,Opera/8.35.(Windows 95; tl-PH) Presto/2.9.177 Version/10.00,1.88.231.28,USD,2,1
5b79671d-a4de-4005-9948-17317686ccf0,830,04-08-2023 14:46,Rosario and Sons,5812,15876c76-7ab5-4bfe-a959-95da965d5188,31,Female,West Juan,Debit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; bg-BG) AppleWebKit/534.34.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.34.1",219.245.241.147,GBP,16,1
70b79b21-cff4-494e-ae4b-6095e3186559,83766,16-04-2024 00:25,Levy LLC,5411,ccef56ac-af4e-4570-a258-4cc45e3b96c0,21,Male,Steventown,Credit,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.19.4 (KHTML, like Gecko) Version/5.0.4 Safari/532.19.4",74.28.99.165,EUR,23,1
d3f2c3b1-ddbd-466c-95cb-595069ccc177,4984,03-07-2023 12:49,"Sanchez, Schmidt and Fisher",5999,92a706e2-5c66-45d7-9498-0e3fac5b57cb,32,Female,Port Ginaview,Online Transfer,Mozilla/5.0 (Windows NT 5.1; hsb-DE; rv:1.9.2.20) Gecko/4527-06-10 07:22:14 Firefox/3.8,21.56.112.57,GBP,6,1
a991f1ed-a997-4775-8182-60563f1c3c4d,14430,06-03-2024 17:15,Robinson Group,5812,8de5993e-81f6-4a1d-ac72-984b2eabe930,51,Female,West Richard,Debit,"Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/50.0.850.0 Mobile/29O674 Safari/535.2",101.94.91.165,EUR,28,1
24322d6a-6b43-4634-aad7-23120f228cf0,954,03-05-2024 19:56,Baldwin Group,5814,2a24b8df-800e-4fba-93a2-a77a1e2e1b96,79,Male,South Markport,Debit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.1),103.48.203.115,GBP,17,1
e166f4d0-4e0d-4c86-afc2-881eb0cd7aff,32520,04-09-2023 17:18,"Thomas, Burgess and Wong",5912,a8e6b8f5-587d-4d65-bebf-b333655b2252,57,Female,Nancyhaven,Credit,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.0),137.210.7.43,EUR,5,1
9fa6976a-a37e-4301-a847-f2ef4a0a9d77,35913,15-07-2023 06:52,"Roberts, Johnson and Cook",5411,24a85ff2-4f8b-4a1d-94ff-ea8335deed96,61,Male,Lamview,Debit,Opera/9.74.(X11; Linux i686; wae-CH) Presto/2.9.181 Version/10.00,6.54.103.41,USD,3,1
aac1bdec-7d62-40da-bf9a-606f55e30395,80973,23-07-2023 01:01,"Owens, Taylor and Becker",5411,f059acb5-93c2-44b9-a46f-d5af5c971b09,61,Female,Port William,Credit,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3352-08-16 00:59:25 Firefox/3.6.1,173.235.249.34,USD,21,1
b79a9359-6865-4d30-b152-9c518fa1d879,84283,17-12-2023 21:46,Carrillo Ltd,5912,9db1220f-e258-4029-b25d-93f7df621b06,60,Male,Port Thomas,Online Transfer,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_5; rv:1.9.5.20) Gecko/3129-03-05 22:58:23 Firefox/3.8,111.28.5.234,EUR,5,1
aa7c2892-fc50-450d-b2d8-243515328a9c,88861,27-07-2023 18:43,"Kramer, Mckinney and Wright",5814,450fb76c-5d20-481d-b5b1-b5b051531526,21,Female,Coleside,Credit,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3927-11-27 13:36:53 Firefox/3.8,158.207.102.147,USD,10,1
fd7e8055-45c9-4ee8-abb0-ac1bc3d7be56,50390,04-02-2024 07:11,Berger LLC,5812,3afb4f3a-d5b6-46da-9c2e-8218727364eb,57,Female,Lake Leonardview,Debit,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/36.0.813.0 Safari/532.2",99.61.16.113,GBP,19,1
8b4316ca-6e37-4de5-9d74-c2b41d1cd202,47174,31-10-2023 03:06,Smith Ltd,5814,67b48451-00b6-4eac-9bbd-3ad1ade35dc1,24,Male,Dianemouth,Debit,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.41.1 (KHTML, like Gecko) Version/5.0 Safari/533.41.1",17.115.223.175,USD,21,1
6e286be6-4ed3-4e0c-bf96-a1cae2066aff,788,20-04-2024 03:56,Rodriguez-Parker,5912,a6007d77-cbb4-4291-b7e1-f740032f33b7,35,Male,Lake Elizabethfort,Online Transfer,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),131.235.123.35,EUR,9,1
902c487d-1a8b-4251-a14f-0a036c60701e,67152,05-08-2023 10:33,Morales-Li,5999,c67963b4-db47-473e-b372-6dc2c23526bb,63,Female,North Lauren,Credit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),113.214.52.34,EUR,14,1
44efdbfa-88de-4ccb-901e-f00be0e95eae,10957,22-10-2023 01:41,"Elliott, Mendoza and Sanders",5411,697cb9d7-2759-43d7-8499-5fed4621b7f5,52,Male,Williamsmouth,Debit,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.9.1 (KHTML, like Gecko) Version/5.0.2 Safari/534.9.1",9.158.34.28,EUR,1,1
023ae016-0b29-4519-a736-5228e20afeee,75653,09-04-2024 17:23,Wyatt Group,5999,5368e2a5-561c-4acd-aff8-19ad73fba599,77,Female,South Margaret,Credit,Opera/8.49.(Windows CE; iu-CA) Presto/2.9.180 Version/11.00,21.188.182.140,GBP,19,1
9a8da713-0eb5-4253-a843-075e7da3adec,70691,09-02-2024 23:27,Martinez-Mcdonald,5411,c21c6b48-0888-4446-b5f8-2dff7a62670e,41,Female,Tinafurt,Debit,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/29.0.897.0 Safari/536.2",53.216.19.186,EUR,13,1
ea9bf4f0-537d-4f2c-8cb4-3d8481147cbe,40261,09-02-2024 12:45,Hawkins Group,5912,18c70095-fa1e-4de5-8ced-1ce98e1415f3,75,Male,Stevenfort,Online Transfer,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; rv:1.9.6.20) Gecko/5652-06-21 02:43:06 Firefox/8.0,95.50.161.76,GBP,4,1
69f85948-f004-496a-9497-03b60608b9ac,86010,13-11-2023 10:35,Lopez PLC,5999,2da15a5d-ee92-46f6-9509-a04973576e4e,33,Female,Port Ralphville,Credit,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1),90.185.53.57,USD,17,1
a7f9b98c-ccb0-4096-8f76-85471ecd1027,29045,25-02-2024 02:46,Moran Inc,5411,061b7d76-6bf2-489c-bf36-b39f27f4e5a3,43,Male,West Paulaburgh,Debit,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),24.248.118.65,GBP,2,1
563fb10b-43b4-433c-a6ed-c11e0017c73d,441,28-12-2023 05:01,Jennings Inc,5812,1ceab35f-21ff-47a8-981f-71b8da3d70fc,45,Female,West Cindy,Online Transfer,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0),53.134.127.175,GBP,26,1
b559d84d-542d-4960-b675-a532e2385377,83289,03-07-2023 09:52,"Byrd, Gibson and Frank",5814,8c210d37-6e84-4b50-9b3f-2f09dde01d9a,22,Male,Lake Jessicaburgh,Credit,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),189.160.17.235,USD,22,1
f74ccd1e-a08b-49e5-8505-bb9952dd31cb,69597,29-10-2023 04:20,Allen-Hubbard,5812,e1131873-6b7c-454b-85dc-44e94bad1f00,77,Male,Colleenfurt,Online Transfer,Opera/9.43.(Windows 98; Win 9x 4.90; sr-ME) Presto/2.9.189 Version/11.00,196.186.177.208,GBP,27,1
8bd45227-2f34-47bb-afef-c1358e642e65,69447,23-06-2023 20:05,Hall-Hicks,5912,18feb89b-effb-44d9-b55c-ef811ad5d316,62,Male,Kevinfort,Debit,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),114.63.24.226,USD,18,1
a14cb396-d176-4b8f-8769-3ad1c5e6da92,59486,27-12-2023 13:52,Herring-Cobb,5912,9e2616f1-dc04-496c-9711-564f40da491d,57,Male,Coxside,Online Transfer,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/22.0.899.0 Safari/531.0",3.57.161.130,EUR,1,1
82500022-e32a-4bda-95bc-245e32420906,42333,27-02-2024 22:11,"Francis, Carter and Jackson",5812,cf5f1b75-902e-4e0e-8055-58b87f560d7e,25,Male,South Christopher,Online Transfer,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/24.0.860.0 Safari/532.0",152.221.203.12,EUR,5,1
8581d41f-4125-4ee8-91f2-8c1e25ca7670,23320,08-07-2023 05:13,Davis-Taylor,5411,207beaec-2220-4f5b-a602-6041a4a84164,21,Female,Wendyburgh,Credit,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/12.5s8014.0 Mobile/45P456 Safari/532.1",61.109.47.27,USD,27,1
ef8b6465-079c-40a4-997d-92cfef27db8e,35857,10-08-2023 09:44,Clark Inc,5812,1cbe6acb-6f22-44a2-8643-23f1d3516492,64,Female,North Robert,Online Transfer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/28.0.830.0 Safari/536.2",51.38.123.200,GBP,16,1
a72fa5e7-26f5-4c0b-9b0b-937f159dd3a0,218,30-10-2023 21:15,Weeks Ltd,5912,261f4e39-f9d7-4b54-a701-60c122a28792,21,Female,New Jeffreyton,Debit,Opera/8.97.(X11; Linux i686; nso-ZA) Presto/2.9.186 Version/12.00,9.9.37.90,USD,15,1
2ebac764-03e5-4bad-91f5-f824c85726e9,96741,21-06-2023 04:36,Murphy-Garcia,5814,7096bee3-3582-42e6-bf0b-4b5ec6705c1c,26,Female,South Robertochester,Online Transfer,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; tr-CY) AppleWebKit/535.44.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.44.5",32.212.22.114,USD,5,1
d0b77b0a-4e87-4569-8d67-626ae571e3d2,89476,27-03-2024 12:47,"Trevino, Martin and Russell",5999,8febc0fa-c4d9-4fd6-9017-fa2bae7da047,72,Male,South Mollyhaven,Debit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_7; rv:1.9.5.20) Gecko/7330-10-16 09:48:28 Firefox/3.8,47.154.48.6,EUR,11,1
65939f3f-745b-4997-8c38-cfe4445b99b7,4568,12-02-2024 02:42,Miller Ltd,5999,16295aa9-0ef3-448a-a635-4e4921d024ea,78,Male,Anthonyville,Online Transfer,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; iw-IL) AppleWebKit/535.18.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.18.7",119.225.255.121,USD,6,1
bf4c33c1-788d-4f48-820e-abaa583b09a8,96143,15-10-2023 13:04,Norris Group,5411,1c0be6a8-ef67-46c7-8444-06e13e48d11d,48,Male,Andersonland,Credit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; lt-LT) AppleWebKit/535.15.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.15.6",16.224.232.67,GBP,28,1
39a1645a-8239-40e2-ab01-8a0f3e77d516,33615,07-06-2023 21:45,Sampson LLC,5912,68601c3d-1cae-4093-b9dc-dc09abf562b0,78,Male,Moniqueside,Debit,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5; rv:1.9.2.20) Gecko/9565-01-25 13:21:29 Firefox/3.6.18,32.186.117.138,EUR,6,1
94988c9f-7282-4bd7-ad62-91e44669074c,62405,04-12-2023 15:24,Mason Group,5411,7232de25-aa12-466a-8ea2-c124df8f4a9e,42,Female,Stephanieport,Online Transfer,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.6.1 (KHTML, like Gecko) Version/5.0 Safari/534.6.1",100.0.73.44,USD,15,1
c9ddaf3e-4563-457f-b102-bbf39f288005,35021,23-03-2024 18:48,Sullivan Ltd,5814,59635483-3738-463c-bbea-3059e3c98cc2,62,Male,South Dana,Online Transfer,Opera/8.55.(Windows NT 6.2; sl-SI) Presto/2.9.173 Version/10.00,174.238.193.185,USD,27,1
c050ecc7-43f0-4430-bea2-a0d3a89a3c89,124,13-07-2023 13:52,Roberts Inc,5411,2e0d25b8-a5e6-4d3f-87d5-71a19e2670d3,50,Female,Matthewside,Debit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lij-IT) AppleWebKit/534.11.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.11.2",25.195.91.176,USD,19,1
77c8ce6d-8c15-4ab4-9763-1686ed576dad,62207,06-04-2024 17:58,"Johns, Phillips and Lewis",5999,9d95f1d0-ed9f-44ea-a7d9-20504262725b,73,Male,New Jessicaside,Online Transfer,Opera/9.30.(X11; Linux i686; lzh-TW) Presto/2.9.181 Version/11.00,144.65.46.103,USD,25,1
2bce7cc7-516b-4f5c-8db8-2728604cf90e,22400,20-06-2023 11:33,"Miller, Crawford and Haynes",5912,7f1c7288-6423-441f-8323-63947ce1358d,49,Male,Port Teresachester,Credit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ar-SO) AppleWebKit/535.5.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.5.3",211.209.71.50,GBP,1,1
ccd99c34-c886-410a-86d3-aab3ab8e8679,2012,07-01-2024 19:48,Mccarthy-Burgess,5812,e3877245-d5ca-4eef-88cb-adc48075db8c,36,Male,Richardsview,Debit,Opera/9.41.(X11; Linux x86_64; et-EE) Presto/2.9.186 Version/12.00,55.11.186.139,USD,15,1
d639e5a2-6849-44d8-a2d5-74e571a8204a,218,03-08-2023 04:02,Martinez-Rosario,5999,f467ad80-15a1-4c32-9795-ed015eed6ea1,77,Male,Gallagherburgh,Credit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/41.0.877.0 Safari/532.1",138.5.99.180,EUR,23,1
deb918e5-d1d8-4d5d-a94e-a397e1e4aa10,31313,03-07-2023 14:55,Peterson Ltd,5999,9125ee48-a652-4cc1-8380-c6f9b01be827,59,Female,Walkerborough,Credit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; hi-IN) AppleWebKit/531.2.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.2.1",222.148.19.167,GBP,19,1
d4c27338-09b9-4250-9807-93655dac9805,76998,03-08-2023 12:10,Nichols-Williams,5814,6bcad73f-ddcd-49df-8348-5cb07b8a4d9b,28,Female,Cynthiafurt,Debit,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.6.7 (KHTML, like Gecko) Version/4.1 Safari/532.6.7",138.111.227.253,EUR,5,1
ffec086e-1215-4274-a62f-b6e6373d9f35,23339,09-07-2023 09:19,"West, Johnson and Hampton",5411,a6b7dcc4-0893-4e8b-834b-305b9eb4d049,20,Female,New Davidfort,Online Transfer,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ja-JP) AppleWebKit/532.12.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.12.4",6.99.101.242,USD,10,1
bb22589d-d854-4d31-b53b-8943de3e2839,772,25-04-2024 09:44,Webster Inc,5812,935657b1-9d03-4110-9efc-9bee912b2e9f,31,Male,New Brianshire,Online Transfer,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/36.0.807.0 Safari/531.0",222.154.214.136,EUR,24,1
1ea0b936-7514-4b25-ad6f-d13982588ea1,54618,17-04-2024 23:39,Smith PLC,5912,0c0c06e6-2f46-4b61-aafe-7fb6a994db3f,77,Female,Sullivanbury,Debit,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7; rv:1.9.6.20) Gecko/8334-10-16 07:21:49 Firefox/3.6.8,12.191.43.109,EUR,10,1
cf96be19-7c66-4c7f-9872-00eda9a49a88,50116,19-10-2023 19:53,Underwood-Brennan,5999,a51bb370-2329-4f7d-b1fe-efddc9025c2d,80,Female,New Amanda,Online Transfer,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.25.1 (KHTML, like Gecko) Version/5.0.5 Safari/531.25.1",128.11.174.132,GBP,17,1
2b5acc00-6f2f-4cbc-bd5e-a3b22e86d3f3,42986,04-12-2023 03:39,Wood PLC,5814,98306201-ead6-4340-bcf9-e13d4630d698,80,Male,North John,Online Transfer,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.1),16.30.133.182,GBP,28,1
1429977b-0611-444f-bbdb-78cabec3a8dc,13165,25-12-2023 21:41,Zimmerman Group,5814,162832a6-bb1a-4b1b-8135-4cf73537ba83,30,Male,Susanville,Debit,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0),118.18.251.21,GBP,2,1
ad050f1e-6e1b-439e-a3ce-9427361aec80,91393,29-11-2023 04:57,Flores Ltd,5411,72f8e0c8-887e-452f-8c9d-8fce8296b0a3,80,Female,West Meganstad,Debit,Opera/8.35.(Windows NT 5.01; ks-IN) Presto/2.9.181 Version/11.00,177.168.119.184,EUR,6,1
46c9a73d-0821-492a-a527-a22cdbb157e7,51748,24-11-2023 00:03,Jordan-Chang,5999,b570ebee-ab73-4884-9917-feb9af403c9b,78,Male,New Julie,Online Transfer,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/56.0.864.0 Safari/531.2",197.92.155.213,EUR,21,1
bf1ad051-9ccc-45c5-bd65-2f3c01fd2f2c,55665,18-02-2024 20:27,White-Lawrence,5912,bde21c98-639b-4a3d-a0d1-721158db0273,41,Female,Frankshire,Credit,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.10.6 (KHTML, like Gecko) Version/4.0.2 Safari/535.10.6",30.140.22.230,USD,2,1
1c2538f7-2ff5-4eb4-b671-7fa3e071ba2c,125,06-08-2023 03:01,"Carter, Turner and King",5814,a8d83d48-d9a7-47fd-96f5-eb2bb2709472,48,Female,Cortezview,Debit,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/50.0.843.0 Safari/531.1",192.6.107.160,GBP,16,1
171ae7e0-78f1-4d92-83e1-fb144a88c26c,39583,07-12-2023 07:40,Durham LLC,5912,a16079b8-8d7e-448e-a77e-488b1913f39c,58,Female,East Linda,Credit,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/5.1),219.183.80.202,USD,11,1
239a25d5-e69c-4125-9c73-11b8b92a319b,18429,03-01-2024 18:24,Brown-Hamilton,5812,c67ff01f-b01c-4068-b03d-d89fbe206bd6,30,Male,South Dale,Credit,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/27.0.818.0 Mobile/90F764 Safari/533.0",204.147.114.228,EUR,19,1
b29e7095-c7b2-4a87-be97-44ba04482fbc,66569,14-04-2024 04:28,"Crawford, Woodward and Fitzpatrick",5814,5bfe9bc1-cce9-4c39-be7c-2fe60d6624af,71,Female,North David,Credit,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ht-HT) AppleWebKit/533.34.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.34.1",92.35.94.51,GBP,15,1
9f458099-ce0e-453d-8ba0-c7b99b4f0763,34805,04-12-2023 14:20,Schroeder-Rivera,5411,190199ee-2de2-4ef0-bd3b-0a65a335bdc0,27,Female,Garciastad,Credit,Mozilla/5.0 (Android 3.2.4; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,194.31.153.228,GBP,25,1
a311c4d2-fa6e-4c45-aae6-34d11f2386d4,11668,20-01-2024 17:12,Hudson LLC,5814,fa15f0dd-999f-4027-a6c3-40217177923e,49,Male,Simsburgh,Online Transfer,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0),221.206.28.15,GBP,23,1
03890b7d-860f-443f-9ee1-ddaae9fcf656,19081,15-05-2024 23:27,"Colon, Powell and Powell",5999,610b6b51-6216-4d69-8e41-253ca2dd2698,45,Female,South Heidi,Online Transfer,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1),222.221.66.210,GBP,16,1
24a80a75-5e9c-4b71-a8ac-e81db88576c9,86172,28-07-2023 21:12,Peterson Ltd,5912,d53bcb6f-08d6-4369-a4f6-b70550503739,58,Female,Millerview,Debit,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/18.6e4051.0 Mobile/56X144 Safari/532.0",43.37.68.211,EUR,16,1
b818a29a-cffe-4a8a-b32d-5b3006eff45b,930,18-08-2023 08:36,"Morales, Brown and Odom",5812,e45a1c9a-8f17-49da-bf44-4b480754d9fc,52,Female,Carterville,Credit,Mozilla/5.0 (Windows NT 5.2; bn-IN; rv:1.9.1.20) Gecko/7747-04-26 14:45:07 Firefox/14.0,7.178.55.0,GBP,4,1
f37948b0-56f0-4049-bbe0-e44461c13a4a,45538,17-07-2023 11:49,Cook-Burns,5411,be6d387a-f994-4525-856c-e8c932d05030,25,Male,Joshuaport,Debit,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/22.0.833.0 Safari/532.2",220.32.10.200,EUR,25,1
adb20fbc-d6b0-475f-86e2-53aef1cca8d1,56998,29-05-2023 13:35,Collins-Smith,5814,50a8865c-e024-4102-a744-9bc5d6d64f4e,26,Female,East Rachel,Online Transfer,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1),131.194.55.33,GBP,3,1
9120fc03-e2e4-479a-a8b4-7bb75987aa65,35029,20-01-2024 06:41,"Green, Garza and Cox",5814,435c062a-bb8c-427f-b3c8-fe6aa5758c1c,26,Male,East Judy,Debit,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/26.0.869.0 Safari/535.1",72.48.126.85,USD,27,1
8e8e0f94-e679-432c-997a-5cceb7a18427,50637,22-01-2024 06:01,Anderson-Dixon,5411,5c2fcdb2-0bd9-450a-910e-7c115685d7c7,68,Male,Jonesstad,Credit,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/56.0.838.0 Safari/531.2",2.114.196.56,USD,18,1
3fd354f1-b131-48ba-82c3-940c202b38c5,17763,24-07-2023 12:24,Abbott LLC,5912,69ce47af-336d-423e-ac91-cc8810bfbe80,25,Female,Lake Anthony,Credit,Opera/9.73.(Windows NT 6.2; li-NL) Presto/2.9.177 Version/11.00,82.195.216.9,EUR,29,1
f1d1d26f-4bb5-42e1-aa2b-710c4488d76a,58349,24-12-2023 14:04,Hernandez and Sons,5912,9d24c399-8b12-423c-b8ce-fd3fc8ed39f6,78,Female,Sheilabury,Debit,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),209.242.239.2,USD,21,1
5d9cda3e-1bec-48da-8b8d-7dc21468326c,60349,14-09-2023 22:18,Ross-Crawford,5912,57171875-091c-4c0c-8797-30dafa5150c6,46,Male,South Matthewton,Debit,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1),200.97.3.116,USD,6,1
354f5396-73be-4083-9037-55b2fc4f322e,412,10-11-2023 03:56,"Richardson, Torres and Mendoza",5912,3891eaf8-a9bd-4794-b4f4-7fa9a4c172e3,64,Female,Sarahmouth,Credit,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/18.6c9399.0 Mobile/03C606 Safari/534.0",193.214.201.199,GBP,9,1
dd3b218e-cba4-4a4e-8ae0-d10f8f7b6d43,78101,31-05-2023 03:10,Houston PLC,5912,144368c8-d2c1-48f6-9ec6-e69992560f97,40,Female,Carrmouth,Online Transfer,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.39.3 (KHTML, like Gecko) Version/4.0.1 Safari/535.39.3",171.128.66.107,GBP,12,1
